metabolite,super_pathway,sub_pathway,rho_gnn,rho_kernel_mkl,rho_lasso,rho_mirth,rho_ridge,rho_unigraph,rho_unitedmet,rho_xgboost,train_r2_gnn,obs_rate_gnn,coef_var_gnn,max_gene_corr_gnn,network_mapped_gnn,posterior_var_unigraph,obs_rate,coef_var,max_gene_corr,network_mapped
1-linoleoyl-GPG (18:2),,,-0.08304108688796187,-0.05690555197948045,-0.036692576463950806,-0.05654745987088897,-0.049765970093157454,-0.08307147917164505,-0.08616402375957162,-0.045850255810341585,0.37500012329031535,0.23167539267015708,0.07855963719481049,0.8237828500274974,0.0,59.36109109947644,0.23167302284371508,0.07908242620464852,0.8157022570480211,0.0
1-linoleoyl-GPI (18:2),,,-0.04307982058348245,-0.020853681281042133,-0.011573296217543617,-0.027854494442965724,-0.017376607924818665,-0.04661816521404094,-0.049017795848695235,-0.0064127891027815475,0.37500012329031535,0.31282722513089,0.16089849990491067,0.8879598061253584,0.0,60.17473298429324,0.31282535279992807,0.1617203897297452,0.8818254802807856,0.0
1-linoleoyl-GPS (18:2),,,-0.05282203422586463,-0.028578732952787216,-0.027382378690598445,-0.028828527830651533,-0.02086625852976166,-0.05447834020679166,-0.045880646680987215,-0.006237980418181784,0.37500012329031535,0.31282722513089,0.11188103978525313,0.8880456057659982,0.0,65.41840523560211,0.31282535279992807,0.11188481937039912,0.8771757715441536,0.0
1-linoleoylglycerol (18:2),Lipid,Monoacylglycerol,0.05570433431545141,0.04633977627414666,0.07392383480595158,0.04937107092438861,0.07735757021998826,0.05482837625680553,0.052166514585263994,0.059036899056355216,0.37500012329031535,0.4973821989528796,1.3368410716088848,0.4006559715864545,0.0,53.50323036649216,0.4973766323818329,1.3449246803743022,0.33615853987422045,0.0
1-linoleoylglycerophosphoethanolamine,,,0.08983503301005964,0.09126573483090439,0.09461879349826374,0.08773915825397376,0.08277624488613011,0.09283985028774387,0.09080429858122661,0.09026073043623392,0.37500012329031535,0.2657068062827225,4.638564482699239,0.2557675922048095,0.0,66.2197790575916,0.2657036095381178,3.8617071623932104,0.24556537132391387,0.0
1-margaroylglycerophosphocholine (17:0),Lipid,Lysolipid,0.01913368890140128,0.02759572522245383,0.025563056687154,0.029591740066867635,0.018676838943250163,0.00692773371009386,0.002639333123358078,0.007614204224407526,0.37500012329031535,0.2198952879581152,2.884681314925602,0.21771214640137773,1.0,0.0,0.21988905581879115,2.6336845662707797,0.14683384279921105,1.0
1-methyl-5-imidazoleacetate,Amino Acid,Histidine Metabolism,-0.07772632893826563,-0.07420550854422096,-0.06173102794335544,-0.07506889696972274,-0.05532460385887663,-0.08065624701066669,-0.08459690310027689,-0.0538356630469684,0.37500012329031535,0.23167539267015708,0.14036742898474008,0.8119039721472949,0.0,51.180819895287975,0.23167302284371508,0.14016113828627735,0.8047991512628693,0.0
1-methyl-5-imidazolelactate,Amino Acid,Histidine Metabolism,-0.0186755136716809,-0.0248781081837384,-0.007629397733635589,-0.02192552448905872,-0.017093277086378013,-0.024560015157661125,-0.0417689370507136,0.005382155767863585,0.37500012329031535,0.06806282722513088,0.058832115729011286,0.5849883466820709,0.0,67.76586282722518,0.06806117338880542,0.056605810958368454,0.5801814356470366,0.0
1-methyladenosine,Nucleotide,"Purine metabolism, adenine containing",-0.007144882083630124,0.01827691398286718,-0.01255309284509421,0.01998874332994133,0.013372590360463772,-0.005717684434307552,-0.015416711074357343,0.02007113890788019,0.37500012329031535,0.7198952879581152,3.8220658185126886,0.1550057566807826,0.0,60.526920418848164,0.7198877717426199,4.111942966432921,0.134965603085833,0.0
1-methylguanidine,Amino Acid,Guanidino and Acetamido Metabolism,-0.14139095894686177,-0.1317645449950573,-0.1557201685080531,-0.13182885235986921,-0.14418198952518124,-0.12460887182697923,-0.13540916636784042,-0.1556296729866188,0.37500012329031535,0.03664921465968586,0.06432206847337768,0.6955247134174719,0.0,63.19298429319369,0.03665267023639842,0.06333432146734168,0.7041727925436646,0.0
1-methylhistamine,Amino Acid,Histidine Metabolism,0.014610177964408987,0.01813100656241136,0.0672526019608636,0.017754838491360576,0.06475553988867981,0.00489525001846473,0.006677754875657321,0.07170454379455286,0.37500012329031535,0.46335078534031415,0.8390565375381616,0.5523207647940578,1.0,0.0,0.46334989791594444,0.8388773335842451,0.5705426800609713,1.0
1-methylhistidine,Amino Acid,Histidine Metabolism,0.20641479444481162,0.20596923501183623,0.20219322786075383,0.20350467475714998,0.21053858294707145,0.2131186445919523,0.20081109559621668,0.24275738274110628,0.37500012329031535,0.5340314136125655,0.986260052470606,0.5218714679743721,0.0,69.07555916230369,0.5340241663135457,0.9906793123953358,0.5158288806393503,0.0
1-methylimidazoleacetate,Amino acid,Histidine Metabolism,-0.13243944490507492,-0.10685449520782989,-0.08460644157693435,-0.11762768055297242,-0.0767773136323616,-0.1489958216889782,-0.1388179107414354,-0.09310759726784691,0.37500012329031535,0.3887434554973822,0.3090214940283644,0.5675352049166971,1.0,0.0,0.38874507235769223,0.3086875580455349,0.5610282795462459,1.0
1-methylnicotinamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,-0.07807997013820502,-0.05945458920916298,-0.05655905847361697,-0.05189049967574036,-0.03571708374993299,-0.06553094864660763,-0.06978246859435491,-0.04932966937128317,0.37500012329031535,0.4410994764397906,0.5788979707876227,0.6187622801431405,1.0,0.0,0.4411007100941228,0.5767426808118361,0.5944366461433134,1.0
1-methylurate,Xenobiotics,Xanthine Metabolism,-0.027921282995173227,-0.02335769242964991,-0.004888493406621814,-0.021656101258776775,-0.005086705249356429,-0.04919942912871191,-0.04161321207175864,-0.006849558813403532,0.37500012329031535,0.1950261780104712,0.1453326920576557,0.8130695758262362,0.0,62.84276963350785,0.19502035260731665,0.1445322600401945,0.8115495297129005,0.0
1-methylxanthine,Xenobiotics,Xanthine Metabolism,-0.03764978130030108,-0.01435231494108551,0.0038728297712901185,-0.012448593237699266,-0.008263643883563748,-0.035342021598453066,-0.03130402304813616,-0.00980002521311492,0.37500012329031535,0.06806282722513088,0.0694444214781373,0.5861179799057434,0.0,70.05539581151831,0.06806117338880542,0.06967986358157857,0.5783468259535326,0.0
1-myristoyl-2-arachidonoyl-GPC (14:0/20:4),,,0.012385290516607339,0.009929926535894319,0.05168816698057019,0.010652399088452478,0.01621549781136859,0.0051954822961724064,0.027518043835920557,0.021946219777393118,0.37500012329031535,0.3285340314136126,0.07665525402698115,0.8106487432056001,0.0,50.90829109947647,0.32853730883316,0.07656000214428875,0.835879170909493,0.0
1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,Phosphatidylcholine (PC),0.021616164441988744,-0.00012225939551837824,0.05049678381332566,0.011430282515248134,0.00831056965615103,-0.005350189908525361,0.0022666547704806176,0.014490733551319036,0.37500012329031535,0.3285340314136126,0.09950263678828725,0.8074410501751814,0.0,60.606371727748716,0.32853730883316,0.09955864061583064,0.8358022274450801,0.0
1-myristoylglycerol (14:0),Lipid,Monoacylglycerol,-0.11329699884256106,-0.10527893273799165,-0.09457482371872493,-0.10867962102263524,-0.09061624805508489,-0.11483239159587849,-0.12004890733725601,-0.10279043551065374,0.37500012329031535,0.15314136125654448,0.4665527721562399,0.5320060125960819,1.0,0.0,0.1531427764294978,0.4654592858761302,0.49374523719781355,1.0
1-myristoylglycerophosphocholine,Lipid,Lysolipid,0.03826438631987192,0.03762386314437341,0.04024503566568999,0.036647284847125976,0.035389660974808626,0.043665246999295866,0.04698944778785498,0.04556147616561662,0.37500012329031535,0.2997382198952879,1.9273646518765855,0.24573413306215464,0.0,76.9598115183246,0.29973548030869196,1.9966231648608481,0.21820568439014373,0.0
1-myristoylglycerophosphocholine (14:0),Lipid,Lysolipid,0.028172335185006215,0.024117123874376895,0.025139112104128572,0.027035990700520783,0.018765351510705536,0.02379967280089578,0.02580047419221285,0.02243110009818316,0.37500012329031535,0.08115183246073299,0.06797152388263547,0.8484209126717508,1.0,0.0,0.081152329956213,0.06844799861663457,0.8491433690700204,1.0
1-octadecanol,Lipid,"Fatty Alcohol, Long Chain",0.13220888903769917,0.14617742778052034,0.13076457486321538,0.14992019569644377,0.14047551709056758,0.1459029320877821,0.16081143964812167,0.14501332541362338,0.37500012329031535,0.2238219895287958,0.6634318402240738,0.474627404504103,0.0,69.85912251308906,0.22381576075092777,0.6702902417568025,0.4024772863803466,0.0
1-oleoyl-2-arachidonoyl-GPE (18:1/20:4),,,-0.0832608842541963,-0.05870071908973919,-0.05571821511155521,-0.0590345672303829,-0.04916261249330912,-0.08186193114263515,-0.0900476665194554,-0.05423323230753656,0.37500012329031535,0.23167539267015708,0.10495740846709298,0.8155887584384216,0.0,51.15676858638746,0.23167302284371508,0.1048036014920652,0.8066339154845719,0.0
1-oleoyl-2-arachidonoyl-GPI (18:1/20:4) ,,,0.011497009777361174,0.0031909304330535637,0.030032487919938813,-0.0010650083682612207,0.039980423987487114,0.01908193090565237,0.012202240291790822,0.03053414426464123,0.37500012329031535,0.20157068062827224,0.08733439302970544,0.7472834619646713,0.0,61.017971727748694,0.20157812961464874,0.08728408779788298,0.7208470813665322,0.0
1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6),,,-0.08594688571815948,-0.07725507408870426,-0.06358287971506824,-0.07399181354615426,-0.054690443039235155,-0.08974796895133069,-0.08792612759738629,-0.057364737036627526,0.37500012329031535,0.23167539267015708,0.0983485374469368,0.8145521777881108,0.0,63.21102513089001,0.23167302284371508,0.09874381014878708,0.8061490626940522,0.0
1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6),,,-0.07922441834346289,-0.06394408770221109,-0.06045054221363171,-0.06369311444543972,-0.04617949095361045,-0.08729750768591223,-0.08054549122808585,-0.05505378442070148,0.37500012329031535,0.23167539267015708,0.15398202860660992,0.8045012515859672,0.0,50.378255497382185,0.23167302284371508,0.15434265491760926,0.7976974777413378,0.0
1-oleoyl-2-linoleoyl-GPC (18:1/18:2),,,-0.09063442291334389,-0.06806322300516751,-0.06750378712880306,-0.06919793614644738,-0.06243872536820779,-0.0787159591438192,-0.08363408852550966,-0.06069526499931506,0.37500012329031535,0.23167539267015708,0.0934770334644146,0.8216315457126717,0.0,49.24823874345549,0.23167302284371508,0.09344180798513879,0.8125577565651588,0.0
1-oleoyl-2-linoleoyl-GPE (18:1/18:2),,,-0.07842101500299005,-0.0648675948054683,-0.05624749340061916,-0.06459188166013889,-0.057861883412942496,-0.08548756379911698,-0.0940884966879982,-0.05125186052546285,0.37500012329031535,0.23167539267015708,0.1094510997971577,0.8139108787336118,0.0,46.44438848167539,0.23167302284371508,0.1094970176058007,0.8060762774554217,0.0
1-oleoyl-2-linoleoyl-GPG (18:1/18:2),,,-0.03431398329497853,0.0010993885392811158,0.009420616194264589,0.000767318423677243,-0.031890260539398994,-0.03773156653057734,-0.030966189913205402,-0.017327925800761455,0.37500012329031535,0.06806282722513088,0.07773070035915991,0.5837137166579788,0.0,68.49760942408373,0.06806117338880542,0.07766191694670974,0.5787688421543115,0.0
1-oleoyl-GPC (18:1),Lipid,Lysophospholipid,-0.08726412250356144,-0.06469362024118712,-0.052787689227523985,-0.06321468205441827,-0.054840641485200944,-0.081480813758436,-0.0905961360486552,-0.06429891422036886,0.37500012329031535,0.23167539267015708,0.1192850244150977,0.8115294319904102,1.0,0.0,0.23167302284371508,0.11972214648343811,0.8041825747572252,1.0
1-oleoyl-GPE (18:1),Lipid,Lysophospholipid,0.030157283061676938,0.038011798536638636,0.025572796980956162,0.036337363848351824,0.032296377462129766,0.028108319595888227,0.01325071943063096,0.0010716570146096151,0.37500012329031535,0.6714659685863875,46.25860896308599,0.1293452186111321,0.0,58.37431727748691,0.6714588389383259,182.44418755240608,0.13531405369407862,0.0
1-oleoyl-GPG (18:1),,,-0.05015343650461487,-0.01980230869949909,-0.012955001611827418,-0.028935936864822886,-0.01913079917448909,-0.07492703206487669,-0.06469263548345221,-0.01697572696263582,0.37500012329031535,0.31282722513089,0.2040938390425025,0.8935120551746143,0.0,59.81044921465971,0.31282535279992807,0.20409445549974603,0.8846262417252365,0.0
1-oleoyl-GPI (18:1),Lipid,Lysophospholipid,0.03381332403301297,0.04851129464550486,0.03532775883766278,0.04247497234681908,0.0301440071749706,0.05798047394748533,0.032603775571225485,0.038805350929608726,0.37500012329031535,0.5091623036649214,2.1616941239049745,0.2939246569263041,0.0,54.585606282722495,0.5091541790258999,2.1753189045930723,0.29393748965908245,0.0
1-oleoyl-GPS (18:1),Lipid,Lysophospholipid,0.07742640594559835,0.08182840989993889,0.05469843391295207,0.0841257610663025,0.07529512510263933,0.07109747853610922,0.05879545521746875,0.08101881494295042,0.37500012329031535,0.47382198952879584,1.9790311585422222,0.39203053929421083,0.0,51.37303664921464,0.4738164027890135,1.9090108075360215,0.3861009054345083,0.0
1-oleoylglycerol (1-monoolein),Lipid,Monoacylglycerol,0.1441729309645384,0.13980004491967046,0.15172808241274835,0.13899388052894976,0.13540795135738404,0.12081240650412307,0.10002608891843487,0.14104762520494274,0.37500012329031535,0.8547120418848168,9.248166088202359,0.13366457722132613,1.0,0.0,0.8547067812062612,8.910615454585065,0.09425691231962617,1.0
1-oleoylglycerophosphocholine,Lipid,Lysolipid,0.1659410259066049,0.15653884456257275,0.16001162281858458,0.15752001508544744,0.18419497789376807,0.13844472235111577,0.1344526214184744,0.1760794924855908,0.37500012329031535,0.6230366492146597,4.087521094275908,0.2487245068435466,1.0,0.0,0.623033758362546,4.079173780094891,0.19036755256122406,1.0
1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3),,,-0.08021628164059194,-0.07939340890428288,-0.042841177973040816,-0.08101615471103978,-0.07252272827264246,-0.0949049742700189,-0.08721042638040778,-0.052883860397947395,0.37500012329031535,0.23167539267015708,0.08527681270714546,0.822966189862407,0.0,55.142703664921456,0.23167302284371508,0.08609305017062603,0.8127476858235317,0.0
1-palmitoleoyl-GPC (16:1),,,0.16596654561818333,0.16499221638086733,0.15535495248878037,0.16684644533777213,0.15579407046830698,0.11978363633108094,0.10956009819854315,0.20342787131525078,0.37500012329031535,0.7159685863874345,1.0733192870292196,0.4602041811481534,0.0,72.74917801047123,0.7159623508866546,1.077647301023519,0.4782055126322382,0.0
1-palmitoleoylglycerol (16:1),,,-0.13550274303534024,-0.1349438810084775,-0.15540343418303307,-0.13637601454471146,-0.14431773280733268,-0.13040331821778184,-0.13184671742153486,-0.14995107901661717,0.37500012329031535,0.03664921465968586,0.08596251613647271,0.6985092176461223,0.0,64.23606387434553,0.03665267023639842,0.09152243740626409,0.7048939650097497,0.0
1-palmitoleoylglycerophosphoethanolamine,,,0.2060307205703258,0.20287036179392415,0.2131339116223746,0.20264059714736374,0.21826461741176387,0.20176687323870435,0.19530285236431466,0.21015954558305736,0.37500012329031535,0.11910994764397906,1.7307468133449753,0.27329288571025834,0.0,70.7583089005235,0.11910320120189528,1.7319622231589034,0.27985974056584995,0.0
1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,Phosphatidylcholine (PC),0.005444192158337032,0.018617099235125514,0.05549986571431487,0.025490845338413334,0.025017836919246656,0.0067245991714538315,0.002833085703403149,0.04037793038813924,0.37500012329031535,0.3285340314136126,0.07702998551901558,0.8106334320610282,0.0,46.325053403141375,0.32853730883316,0.0768794354803918,0.8329373866882562,0.0
1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4),,,-0.08466903844432373,-0.07000202930954665,-0.06877511236272561,-0.0680785684731082,-0.058900977446365126,-0.08105053129581519,-0.08770724755922644,-0.06871284157666144,0.37500012329031535,0.23167539267015708,0.09753078195558695,0.8170793135396732,0.0,53.05766596858642,0.23167302284371508,0.09729847265166501,0.8080496320859495,0.0
1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4),,,0.004060017477057306,0.015473508551059454,0.029022590289698797,0.010663105919869229,0.03863324745940201,0.021610829884891127,0.0100150577833503,0.033209264175233046,0.37500012329031535,0.20157068062827224,0.13934627802411023,0.7663237113809515,0.0,52.84747643979058,0.20157812961464874,0.13848539915272903,0.7410600210173109,0.0
1-palmitoyl-2-arachidonoyl-GPS (16:0/20:4),Lipid,Phosphatidylserine (PS),-0.03599528289161961,-0.01607568890319245,-0.008215781635658283,-0.01714667410052569,-0.007824874893238883,-0.03054131179523536,-0.03563741559392583,-0.007892354636392542,0.37500012329031535,0.06806282722513088,0.06910488367268836,0.5842936175864049,0.0,67.52382094240838,0.06806117338880542,0.07009446986901806,0.5786441890611608,0.0
1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6),,,-0.07096184052500097,-0.06417557034329928,-0.05079392930533044,-0.062097307420512844,-0.06625507774610774,-0.09144305224405982,-0.07743993726019247,-0.05063544992087228,0.37500012329031535,0.23167539267015708,0.08976340030978808,0.8189901731826585,0.0,54.81034450261776,0.23167302284371508,0.08960842831875955,0.8095798424390717,0.0
1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,Phosphatidylcholine (PC),0.014008981332185828,0.012373090229590896,0.05302755659196531,0.01997900208559306,0.04692754673985454,-0.004625147533935366,-0.004363786978029794,0.04950226806011915,0.37500012329031535,0.3285340314136126,0.10332013040813531,0.8074982373637173,0.0,56.507229319371675,0.32853730883316,0.10352108713283269,0.833827633537268,0.0
1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6),,,-0.07608246776267084,-0.05948842815871397,-0.06578065950493173,-0.05879216497887595,-0.045364309754224785,-0.0851623941615273,-0.08609483498449164,-0.04958010279122222,0.37500012329031535,0.23167539267015708,0.11932830868684599,0.8122082921004983,0.0,56.61666910994762,0.23167302284371508,0.11908929624411074,0.8041380983704142,0.0
1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),Lipid,Phosphatidylcholine (PC),-0.08923550686554335,-0.06351051273393821,-0.058042978648627876,-0.06356007672398808,-0.060204584304919,-0.08539976901622119,-0.08560628829022451,-0.05309298918360245,0.37500012329031535,0.23167539267015708,0.08453863064316458,0.8208117306394489,0.0,54.9842942408377,0.23167302284371508,0.08422991398550266,0.8118195929065234,0.0
1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),Lipid,Phosphatidylethanolamine (PE),-0.08385816675609215,-0.06955527033863448,-0.07967381925992097,-0.07084565576657849,-0.05353470473547802,-0.07612565630969746,-0.08937595998629633,-0.06371953859267418,0.37500012329031535,0.23167539267015708,0.10298623278303912,0.8162185062117,0.0,53.17577382198951,0.23167302284371508,0.1026949157421511,0.8075543596309201,0.0
1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),Lipid,Phosphatidylinositol (PI),-0.030180618361728615,-0.03103506778979592,-0.010174803424679498,-0.031164524227719145,-0.013097746780944565,-0.028901996016171303,-0.024816267172124342,-0.011468067371728768,0.37500012329031535,0.06806282722513088,0.036676293443726735,0.5851887995987499,0.0,67.98300418848169,0.06806117338880542,0.037134310516962685,0.5806000450724175,0.0
1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,Phosphatidylcholine (PC),-0.09223111118764872,-0.062117874090350425,-0.06862633617964214,-0.060674455047668656,-0.06498320044961903,-0.0880921825107663,-0.08494827681660318,-0.07017368333965145,0.37500012329031535,0.23167539267015708,0.0846889579967158,0.8197721387535779,0.0,55.94296230366493,0.23167302284371508,0.08456435907135085,0.8108392584422588,0.0
1-palmitoyl-2-oleoyl-GPE (16:0/18:1),Lipid,Phosphatidylethanolamine (PE),-0.08644062133890909,-0.06107725486712637,-0.07313450716587289,-0.05945784014975171,-0.061871897467652405,-0.08535215134980413,-0.08855008674096625,-0.05124452464322779,0.37500012329031535,0.23167539267015708,0.0984303733228313,0.8161366863962852,0.0,53.17002513089005,0.23167302284371508,0.09827136133409596,0.8074573568025746,0.0
1-palmitoyl-2-oleoyl-GPG (16:0/18:1),Lipid,Phosphatidylglycerol (PG),-0.07960483151621085,-0.05907839538394033,-0.03894816375438598,-0.06243547849175937,-0.037428896929309605,-0.07820921414310274,-0.08711393087971364,-0.04846628381452257,0.37500012329031535,0.23167539267015708,0.06895761753374433,0.8278006786478107,0.0,56.595260732984286,0.23167302284371508,0.06888614454744334,0.8176278712606185,0.0
